timeperiod,district,object-id,health-centres-count,total-tender-awarded-value,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,workers-affected-pct,pct-ncd,land-surface-temperature,land-surface-temperature-raster,heat-days-score,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,topsis-score,heat-risk-score
2022_06,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2022_06.tif,6.821,3.0,3.0,2.0,1.0,9998000.0,0.39,2.0
2022_07,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,1.0,LST_ASSAM_2022_07.tif,29.417,4.0,3.0,2.0,4.0,9998000.0,0.632,4.0
2022_08,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,1.0,LST_ASSAM_2022_08.tif,22.262,2.0,3.0,2.0,4.0,9998000.0,0.398,2.0
2022_09,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2022_09.tif,4.655,3.0,3.0,2.0,4.0,9998000.0,0.398,2.0
2022_10,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2022_10.tif,38.321,3.0,3.0,2.0,4.0,9998000.0,0.494,3.0
2022_11,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2022_11.tif,0.0,3.0,3.0,2.0,5.0,9998000.0,0.326,2.0
2022_12,DHUBRI,18-301,151,0.0,42574.632,108187.3,1380036.34,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2022_12.tif,0.0,3.0,3.0,2.0,5.0,9998000.0,0.326,2.0
2023_01,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2023_01.tif,0.0,2.0,3.0,2.0,5.0,9998000.0,0.326,2.0
2023_02,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2023_02.tif,0.381,2.0,3.0,2.0,5.0,9998000.0,0.326,2.0
2023_03,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2023_03.tif,23.19,3.0,3.0,2.0,5.0,9998000.0,0.528,3.0
2023_04,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2023_04.tif,8.357,5.0,3.0,2.0,5.0,0.0,0.733,4.0
2023_05,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2023_05.tif,6.143,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2023_06,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2023_06.tif,43.702,4.0,3.0,2.0,5.0,0.0,0.733,4.0
2023_07,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2023_07.tif,33.833,4.0,3.0,2.0,5.0,0.0,0.655,4.0
2023_08,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2023_08.tif,25.06,5.0,3.0,2.0,5.0,0.0,0.733,4.0
2023_09,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,1.0,LST_ASSAM_2023_09.tif,43.238,4.0,3.0,2.0,5.0,0.0,0.655,4.0
2023_10,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2023_10.tif,41.107,4.0,3.0,2.0,5.0,0.0,0.733,4.0
2023_11,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2023_11.tif,1.512,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2023_12,DHUBRI,18-301,151,0.0,44384.57,109709.093,1401029.565,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2023_12.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2024_01,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2024_01.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2024_02,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2024_02.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2024_03,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2024_03.tif,27.405,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2024_04,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2024_04.tif,2.131,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2024_05,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2024_05.tif,32.833,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2024_06,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2024_06.tif,36.119,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2024_07,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2024_07.tif,49.286,5.0,3.0,2.0,5.0,0.0,0.733,4.0
2024_08,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2024_08.tif,21.583,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2024_09,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2024_09.tif,44.393,3.0,3.0,2.0,5.0,0.0,0.616,4.0
2024_10,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2024_10.tif,36.012,4.0,3.0,2.0,5.0,0.0,0.655,4.0
2024_11,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2024_11.tif,4.0,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2024_12,DHUBRI,18-301,151,0.0,46194.508,111230.886,1422022.789,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2024_12.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2025_01,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.326,2.0
2025_02,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2025_02.tif,0.0,2.0,3.0,2.0,5.0,0.0,0.326,2.0
2025_03,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2025_03.tif,34.714,3.0,3.0,2.0,5.0,0.0,0.528,3.0
2025_04,DHUBRI,18-301,151,5923800.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2025_04.tif,2.536,5.0,3.0,2.0,3.0,5923800.0,0.684,4.0
2025_05,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2025_05.tif,7.988,3.0,3.0,2.0,3.0,5923800.0,0.35,2.0
2025_06,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2025_06.tif,46.905,3.0,3.0,2.0,4.0,5923800.0,0.589,3.0
2025_07,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2025_07.tif,28.726,3.0,3.0,2.0,4.0,5923800.0,0.494,3.0
2025_08,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,1.0,LST_ASSAM_2025_08.tif,8.274,3.0,3.0,2.0,4.0,5923800.0,0.494,3.0
2025_09,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2025_09.tif,20.726,3.0,3.0,2.0,5.0,5923800.0,0.528,3.0
2025_10,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2025_10.tif,53.798,3.0,3.0,2.0,5.0,5923800.0,0.616,4.0
2025_11,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,5.0,LST_ASSAM_2025_11.tif,3.0,3.0,3.0,2.0,5.0,5923800.0,0.442,3.0
2025_12,DHUBRI,18-301,151,0.0,48004.446,112752.679,1443016.014,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,2.0,5.0,5923800.0,0.326,2.0
2026_01,DHUBRI,18-301,151,0.0,49814.384,114274.472,1464009.239,7.528,1.185,25.006,78.55,4.425,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,3.0,2.0,5.0,5923800.0,0.326,2.0
2026_02,DHUBRI,18-301,151,0.0,49814.384,114274.472,1464009.239,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2026_02.tif,3.095,2.0,3.0,2.0,5.0,5923800.0,0.326,2.0
2026_03,DHUBRI,18-301,151,11314868.4,49814.384,114274.472,1464009.239,7.528,1.185,25.006,78.55,4.425,3.0,LST_ASSAM_2026_03.tif,19.75,2.0,3.0,2.0,5.0,17238668.4,0.404,3.0
2026_04,DHUBRI,18-301,151,0.0,49814.384,114274.472,1464009.239,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.268,2.0
2026_05,DHUBRI,18-301,151,0.0,49814.384,114274.472,1464009.239,7.528,1.185,25.006,78.55,4.425,2.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,2.0,5.0,0.0,0.56,3.0
2021_04,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2021_04.tif,0.0,2.0,3.0,4.0,5.0,0.0,0.273,2.0
2021_05,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2021_05.tif,12.397,3.0,3.0,4.0,5.0,0.0,0.538,3.0
2021_06,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2021_06.tif,29.986,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2021_07,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2021_07.tif,19.45,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2021_08,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2021_08.tif,12.987,5.0,3.0,4.0,5.0,0.0,0.85,5.0
2021_09,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2021_09.tif,12.067,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2021_10,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2021_10.tif,62.137,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2021_11,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2021_11.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2021_12,DIBRUGARH,18-310,169,0.0,63360.343,99072.486,1487017.263,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2021_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_01,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_01.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_02,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2022_02.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_03,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_03.tif,74.248,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2022_04,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_04.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_05,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_05.tif,5.381,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2022_06,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_06.tif,7.765,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2022_07,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2022_07.tif,24.583,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2022_08,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_08.tif,33.689,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2022_09,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2022_09.tif,3.279,3.0,3.0,4.0,5.0,0.0,0.505,3.0
2022_10,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2022_10.tif,37.82,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2022_11,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_11.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2022_12,DIBRUGARH,18-310,169,0.0,65397.148,98976.762,1493590.984,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2022_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2023_01,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2023_01.tif,1.117,4.0,3.0,4.0,5.0,0.0,0.7,4.0
2023_02,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2023_02.tif,8.077,5.0,3.0,4.0,5.0,0.0,0.85,5.0
2023_03,DIBRUGARH,18-310,169,7662672.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2023_03.tif,30.851,4.0,3.0,4.0,5.0,7662672.0,0.751,4.0
2023_04,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2023_04.tif,0.076,2.0,3.0,4.0,5.0,0.0,0.382,2.0
2023_05,DIBRUGARH,18-310,169,2933297.2,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2023_05.tif,5.071,3.0,3.0,4.0,4.0,2933297.2,0.569,3.0
2023_06,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2023_06.tif,44.306,4.0,3.0,4.0,5.0,2933297.2,0.85,5.0
2023_07,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2023_07.tif,22.876,2.0,3.0,4.0,5.0,2933297.2,0.466,3.0
2023_08,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2023_08.tif,19.638,3.0,3.0,4.0,5.0,2933297.2,0.598,3.0
2023_09,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2023_09.tif,45.414,4.0,3.0,4.0,5.0,2933297.2,0.751,4.0
2023_10,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2023_10.tif,43.33,4.0,3.0,4.0,5.0,2933297.2,0.85,5.0
2023_11,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2023_11.tif,1.0,2.0,3.0,4.0,5.0,2933297.2,0.466,3.0
2023_12,DIBRUGARH,18-310,169,0.0,67433.953,98881.038,1500164.706,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2023_12.tif,0.0,3.0,3.0,4.0,5.0,2933297.2,0.382,2.0
2024_01,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2024_01.tif,0.0,3.0,3.0,4.0,5.0,2933297.2,0.382,2.0
2024_02,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2024_02.tif,0.0,3.0,3.0,4.0,5.0,2933297.2,0.382,2.0
2024_03,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2024_03.tif,34.346,4.0,3.0,4.0,5.0,2933297.2,0.751,4.0
2024_04,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2024_04.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2024_05,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2024_05.tif,21.778,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2024_06,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2024_06.tif,34.123,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2024_07,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2024_07.tif,31.948,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2024_08,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2024_08.tif,30.042,4.0,3.0,4.0,5.0,0.0,0.751,4.0
2024_09,DIBRUGARH,18-310,169,43080582.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2024_09.tif,44.274,3.0,3.0,4.0,2.0,43080582.0,0.589,3.0
2024_10,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2024_10.tif,25.027,3.0,3.0,4.0,2.0,43080582.0,0.494,3.0
2024_11,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2024_11.tif,4.005,3.0,3.0,4.0,2.0,43080582.0,0.494,3.0
2024_12,DIBRUGARH,18-310,169,0.0,69470.758,98785.314,1506738.428,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2024_12.tif,0.0,3.0,3.0,4.0,3.0,43080582.0,0.304,2.0
2025_01,DIBRUGARH,18-310,169,28679485.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2025_01.tif,0.0,3.0,3.0,4.0,2.0,71760067.0,0.252,2.0
2025_02,DIBRUGARH,18-310,169,28708000.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2025_02.tif,1.372,5.0,3.0,4.0,3.0,100468067.0,0.772,4.0
2025_03,DIBRUGARH,18-310,169,28885898.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2025_03.tif,26.686,2.0,3.0,4.0,3.0,129353965.0,0.39,2.0
2025_04,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,1.0,LST_ASSAM_2025_04.tif,0.0,2.0,3.0,4.0,5.0,0.0,0.382,2.0
2025_05,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2025_05.tif,5.899,3.0,3.0,4.0,5.0,0.0,0.505,3.0
2025_06,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2025_06.tif,56.008,4.0,3.0,4.0,5.0,0.0,0.85,5.0
2025_07,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2025_07.tif,29.179,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2025_08,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2025_08.tif,6.94,2.0,3.0,4.0,5.0,0.0,0.466,3.0
2025_09,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2025_09.tif,23.16,3.0,3.0,4.0,5.0,0.0,0.598,3.0
2025_10,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,2.0,LST_ASSAM_2025_10.tif,52.177,3.0,3.0,4.0,5.0,0.0,0.7,4.0
2025_11,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2025_11.tif,3.232,4.0,3.0,4.0,5.0,0.0,0.7,4.0
2025_12,DIBRUGARH,18-310,169,0.0,71507.563,98689.59,1513312.15,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2025_12.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.382,2.0
2026_01,DIBRUGARH,18-310,169,519279068.29,73544.368,98593.866,1519885.872,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2026_01.tif,0.0,3.0,3.0,4.0,2.0,519279068.29,0.271,2.0
2026_02,DIBRUGARH,18-310,169,4590350.0,73544.368,98593.866,1519885.872,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2026_02.tif,18.117,5.0,3.0,4.0,3.0,523869418.29,0.772,4.0
2026_03,DIBRUGARH,18-310,169,246368230.59,73544.368,98593.866,1519885.872,10.219,4.188,12.796,81.66,6.027,5.0,LST_ASSAM_2026_03.tif,38.21,5.0,3.0,4.0,2.0,770237648.88,0.715,4.0
2026_04,DIBRUGARH,18-310,169,0.0,73544.368,98593.866,1519885.872,10.219,4.188,12.796,81.66,6.027,4.0,LST_ASSAM_2026_04.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.648,4.0
2026_05,DIBRUGARH,18-310,169,0.0,73544.368,98593.866,1519885.872,10.219,4.188,12.796,81.66,6.027,3.0,LST_ASSAM_2026_05.tif,0.0,3.0,3.0,4.0,5.0,0.0,0.752,4.0
2021_04,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2021_04.tif,4.113,5.0,2.0,1.0,5.0,0.0,0.641,4.0
2021_05,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2021_05.tif,16.837,4.0,2.0,1.0,5.0,0.0,0.551,3.0
2021_06,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,4.0,LST_ASSAM_2021_06.tif,13.124,1.0,2.0,1.0,5.0,0.0,0.304,2.0
2021_07,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,2.0,LST_ASSAM_2021_07.tif,17.821,3.0,2.0,1.0,5.0,0.0,0.485,3.0
2021_08,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,4.0,LST_ASSAM_2021_08.tif,5.858,2.0,2.0,1.0,5.0,0.0,0.374,2.0
2021_09,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2021_09.tif,20.784,4.0,2.0,1.0,5.0,0.0,0.595,3.0
2021_10,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2021_10.tif,55.464,3.0,2.0,1.0,5.0,0.0,0.561,3.0
2021_11,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2021_11.tif,0.049,5.0,2.0,1.0,5.0,0.0,0.667,4.0
2021_12,DIMA HASAO,18-315,4,0.0,10402.927,25509.907,284483.746,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2021_12.tif,1.21,5.0,2.0,1.0,5.0,0.0,0.667,4.0
2022_01,DIMA HASAO,18-315,4,0.0,10817.66,25721.268,287572.564,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2022_01.tif,7.369,5.0,2.0,1.0,5.0,0.0,0.667,4.0
2022_02,DIMA HASAO,18-315,4,0.0,10817.66,25721.268,287572.564,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2022_02.tif,8.978,5.0,2.0,1.0,5.0,0.0,0.667,4.0
2022_03,DIMA HASAO,18-315,4,0.0,10817.66,25721.268,287572.564,8.147,6.363,23.25,89.42,3.17,1.0,LST_ASSAM_2022_03.tif,60.477,2.0,2.0,1.0,5.0,0.0,0.409,3.0
